Id,Id2,County,State,Total_population,Sex_ratio,Employed_pct,pct_OCC01,pct_OCC02,pct_OCC03,pct_OCC04,pct_OCC05,pct_COW01,pct_COW02,pct_COW03,pct_COW04,Median_Household_Income,BPL,Age_group_5to17,Age_group_18to34,Age_group_35to49,Age_group_50to74,Age_group_75andover,EDU01,EDU02,EDU03,TAX_P,TAX_SR,pct_Married
0500000US13085,13085,Dawson County, Georgia,22939,1.024803601,44.87118009,15.67199965,6.547800689,11.01617333,5.453594315,6.181612102,34.86638476,6.146736998,3.74907363,0.108984699,59265,9.5,16.1,19,19.6,26.9,5.7,11.92292602,22.47700423,21.64436113,0.004125044,0.44222384,0.573571964
0500000US13087,13087,Decatur County, Georgia,27237,1.060443301,36.38433014,10.87124133,5.698131219,9.145647465,4.938135624,5.731174505,25.67830525,8.253478724,2.452546169,0,33514,23.9,18.2,21.7,18.2,22.7,6.7,15.93053567,25.46535962,11.56147887,0.004125044,0.44222384,0.472865971
0500000US13089,13089,DeKalb County, Georgia,723902,1.103216847,48.83616843,21.15244881,8.079822959,11.62063373,2.805213965,5.178048962,39.52966009,6.786968402,2.429610638,0.0899293,52623,14.4,16.4,25.8,21.8,19.8,3.9,9.279432851,16.63788745,29.15297927,0.004125044,0.44222384,0.437271344
0500000US13091,13091,Dodge County, Georgia,20995,0.890249392,37.16122886,12.26482496,5.248868778,8.201952846,4.191474161,7.254108121,22.1100262,12.16480114,2.867349369,0.019052155,35544,17.7,15.6,22.4,21.2,23.4,6.2,14.37961419,33.38890212,9.573708026,0.004125044,0.44222384,0.460073577
0500000US13093,13093,Dooly County, Georgia,14089,0.83188142,36.52494854,7.779118461,7.353254312,7.367449784,3.44949961,10.57562638,23.97615161,8.786996948,3.726311307,0.035488679,33319,22.4,15.4,20.4,21,27.7,5.8,20.29952445,32.55021648,8.084321102,0.004125044,0.44222384,0.436147516
0500000US13095,13095,Dougherty County, Georgia,92326,1.157905808,37.37300435,11.44639646,8.201373394,8.42341269,3.016485064,6.285336742,26.9804822,8.843662674,1.501202262,0.047657215,33605,25.1,17.9,25.5,17.4,22.7,5.7,13.97222884,20.95184455,12.82087386,0.004125044,0.44222384,0.418518519
0500000US13097,13097,Douglas County, Georgia,138283,1.086125485,46.60659662,15.81756253,7.048588764,12.39559454,4.570337641,6.774513136,37.5143727,6.441861979,2.643853547,0.006508392,57384,12.5,20.4,21.5,22.7,19.8,3.6,9.263611579,22.9587151,17.31449274,0.004125044,0.44222384,0.525901523
0500000US13099,13099,Early County, Georgia,10480,1.173372045,35.91603053,9.608778626,5.133587786,8.711832061,5.54389313,6.917938931,25.92557252,7.776717557,2.213740458,0,28599,26.5,18.4,18.9,18.1,26.3,7.9,15.50572519,30.2480916,9.694656489,0.004125044,0.44222384,0.458586928
0500000US13101,13101,Echols County, Georgia,4025,1.106227106,43.00621118,8.149068323,5.614906832,8.472049689,13.04347826,7.726708075,35.05590062,5.242236025,2.708074534,0,35354,24.4,23.3,20.2,21.7,21.4,5.8,23.80124224,24.99378882,4.99378882,0.004125044,0.44222384,0.524453024
0500000US13103,13103,Effingham County, Georgia,55852,1.012322104,46.47640192,14.34326434,6.07319344,10.32013178,6.852037528,8.887774833,37.38630667,7.186850963,1.869225811,0.034018477,62820,7.9,20.4,21.6,21.9,20.4,3.5,10.40786364,27.44037814,11.98166583,0.004125044,0.44222384,0.557194363
0500000US13105,13105,Elbert County, Georgia,19394,1.100281568,37.86222543,9.755594514,5.707950913,8.007631226,3.645457358,10.74559142,27.41053934,7.01763432,3.361864494,0.072187274,35739,17.7,16,19.5,18.2,26,8,16.36588636,33.68051975,8.482004744,0.004125044,0.44222384,0.511796247
0500000US13107,13107,Emanuel County, Georgia,22723,1.035017016,35.86674295,8.365972803,7.503410641,7.895084276,4.898120847,7.204154381,25.68322845,7.595828016,2.508471593,0.079214892,31522,20.6,18.1,22.6,17.6,22.8,6.3,16.37107776,30.19407649,8.189939709,0.004125044,0.44222384,0.446231041
0500000US13109,13109,Evans County, Georgia,10733,1.130831844,39.92360011,12.65256685,5.292089816,8.459890059,6.316966365,7.202087021,27.82073977,7.882232367,4.127457374,0.093170595,40594,21.7,18.7,21.8,17.7,20.9,6.6,16.28622007,29.34873754,10.23944843,0.004125044,0.44222384,0.5763329
0500000US13111,13111,Fannin County, Georgia,24017,1.062253134,37.59836782,10.51338635,7.049173502,10.13032435,4.958987384,4.946496232,27.98434442,5.275429904,4.280301453,0.058292043,39011,13.4,13.8,15.2,16.4,32.7,9.8,14.38147979,31.43606612,13.68613898,0.004125044,0.44222384,0.605220558
0500000US13113,13113,Fayette County, Georgia,109495,1.066957375,46.47974793,20.40732454,6.153705649,11.36398922,3.216585232,5.338143294,36.73592401,7.167450569,2.539842002,0.036531348,81689,5.8,19.7,17,19.6,24.9,6,5.268733732,16.21169916,31.99415498,0.004125044,0.44222384,0.643624255
0500000US13115,13115,Floyd County, Georgia,96199,1.052508054,41.88920883,12.23817295,8.408611316,9.088452063,4.663250138,7.490722357,34.3392343,5.539558623,1.929333985,0.081081924,42955,14.6,17.4,22.7,19,22.2,6.8,15.19870269,23.36926579,13.94193287,0.004125044,0.44222384,0.533407361
0500000US13117,13117,Forsyth County, Georgia,203841,1.016750104,48.27046571,23.89166066,5.690219338,12.51416545,2.886072969,3.28834729,40.68710416,4.607512718,2.915998254,0.05985057,91842,4.9,22.5,16.6,25.5,19.7,4,6.207779593,13.41830152,31.81008727,0.004125044,0.44222384,0.669051478
0500000US13119,13119,Franklin County, Georgia,22188,1.043658469,36.20876149,10.15413737,5.791418785,7.643771408,4.853975122,7.765458807,27.96106003,5.155940148,3.015143321,0.076617992,37298,18.7,16,21.2,18.3,23.8,7.8,17.47791599,31.13394628,8.83811069,0.004125044,0.44222384,0.568663383
0500000US13121,13121,Fulton County, Georgia,996757,1.061847758,48.64967088,24.17951416,7.259542697,11.74689518,1.82792797,3.63579087,40.51117775,5.588122281,2.496696788,0.053674065,58851,12.5,16.7,27,21.9,19.2,4.2,7.031503165,14.28974163,34.86978271,0.004125044,0.44222384,0.418219269
0500000US13123,13123,Gilmer County, Georgia,28956,0.992156863,40.94142837,10.681724,8.49564857,9.631855229,6.28194502,5.85025556,32.30418566,4.29962702,4.161486393,0.1761293,43775,12.4,15.3,16.8,18.1,29.3,7.9,15.31634204,29.955795,12.95413731,0.004125044,0.44222384,0.639330818
0500000US13125,13125,Glascock County, Georgia,3053,1.047619048,42.28627579,12.02096299,5.076973469,7.730101539,6.550933508,10.90730429,32.68915821,7.140517524,2.456600066,0,43884,12,19.3,16.1,21.5,25.6,7.6,15.95152309,32.88568621,6.12512283,0.004125044,0.44222384,0.597874225
0500000US13127,13127,Glynn County, Georgia,82623,1.1195167,44.64374327,14.51895961,9.982692471,10.97394188,4.193747504,4.974401801,33.33696428,8.589617903,2.597339724,0.119821357,46475,15.2,17,20.3,18.3,25.5,6.9,10.1218789,22.31824068,19.8249882,0.004125044,0.44222384,0.548138598
0500000US13129,13129,Gordon County, Georgia,56079,1.021884915,42.78606965,9.907451987,5.661655878,9.787977674,5.222988998,12.20599511,36.41291749,4.57390467,1.697605164,0.101642326,41390,17.5,19,21.2,20.8,22.3,5.2,18.33841545,26.65525419,8.814351183,0.004125044,0.44222384,0.594285714
0500000US13131,13131,Grady County, Georgia,25145,1.020165502,37.3155697,10.63432094,5.166036985,9.779280175,5.508053291,6.227878306,28.28793001,5.321137403,3.292901173,0.413601114,35518,21.2,18.3,20.7,18,24,6.4,16.65142175,27.6754822,8.578246172,0.004125044,0.44222384,0.542661035
0500000US13133,13133,Greene County, Georgia,16535,1.057615729,37.33897793,9.785303901,9.259147263,8.993045056,3.5923798,5.709101905,29.7308739,5.551859692,2.007862111,0.04838222,44299,15.8,13.4,16.5,16,32.4,8.6,14.3150892,27.4266707,18.81463562,0.004125044,0.44222384,0.564721969
0500000US13135,13135,Gwinnett County, Georgia,874242,1.042955624,48.67931305,18.20834506,7.799785414,12.93463366,4.861354179,4.87519474,40.5072051,5.10613766,2.924590674,0.141379618,61865,10.6,21,22.4,23.1,19,3,9.352215977,17.51791838,22.94936642,0.004125044,0.44222384,0.561065607
0500000US13137,13137,Habersham County, Georgia,43724,1.108095077,38.04317995,10.28039521,6.561613759,8.830390632,5.001829659,7.368950691,29.75253865,5.655932669,2.545512762,0.089195865,41600,12.7,17.1,21.2,19.4,23.5,7.4,16.32741744,26.79306559,12.26100082,0.004125044,0.44222384,0.594668448
0500000US13139,13139,Hall County, Georgia,190482,1.007927054,45.27409414,12.71826209,6.55180017,10.82254491,5.113344043,10.06814292,38.27500761,4.783654099,2.17868355,0.036748879,51902,13.3,19.8,22.1,20.2,20.3,5.5,16.63516763,20.88228809,14.85284699,0.004125044,0.44222384,0.558539719
0500000US13141,13141,Hancock County, Georgia,8747,0.771006277,25.75740254,7.785526466,7.396821767,4.675888876,1.611981251,4.287184177,15.45672802,8.52863839,1.772036127,0,26386,25.3,11.3,25,18,29.4,6.7,25.25437293,33.85160627,8.574368355,0.004125044,0.44222384,0.281128182
0500000US13143,13143,Haralson County, Georgia,28667,1.051012377,39.64488785,11.18707922,7.203404612,7.702236021,6.188300136,7.363867862,30.02058116,6.446436669,3.170893362,0.006976663,42281,17.8,18.3,20.2,20.1,23.2,6.3,16.37771654,27.79851397,9.77430495,0.004125044,0.44222384,0.603894348
0500000US13145,13145,Harris County, Georgia,32992,1.001091769,45.63833657,16.31607662,6.447017459,12.1150582,4.467749758,6.29243453,35.33280795,8.071653734,2.200533463,0.033341416,65336,5.9,17.5,17.5,20.7,25.2,5.7,8.080746848,20.9778128,19.11372454,0.004125044,0.44222384,0.58358959
0500000US13147,13147,Hart County, Georgia,25518,1.031526152,38.75303707,10.15361705,5.611725057,9.322830943,5.474566972,8.190297045,31.22893644,4.522297986,2.813700133,0.188102516,37983,18.2,15.7,19.6,17.4,25.8,8.3,16.16505996,29.61438984,9.859706874,0.004125044,0.44222384,0.5676044
0500000US13149,13149,Heard County, Georgia,11571,1.016204914,40.74842278,9.860859044,7.181747472,6.689136635,7.1298937,9.88678593,30.63693717,6.637282862,3.379137499,0.095065249,44185,13.3,17.8,18.9,20.2,26.3,5.6,16.81790684,32.0802005,7.596577651,0.004125044,0.44222384,0.535698832
0500000US13151,13151,Henry County, Georgia,214171,1.089758601,44.90944152,14.9067801,7.276895565,12.17998702,4.001475457,6.544303384,34.83291389,8.333060965,1.702844923,0.040621746,62561,9.8,21.1,20.9,23.1,20.2,3.7,8.406833792,22.51005038,17.96461706,0.004125044,0.44222384,0.558879145
0500000US13153,13153,Houston County, Georgia,149137,1.055786064,43.40975077,15.05595526,7.698290833,10.48297874,5.159014866,5.013511067,28.20493908,13.41652306,1.730623521,0.0576651,55480,14.7,19,24.2,19.7,20.1,5,7.761320128,22.21045079,16.17975419,0.004125044,0.44222384,0.54325358
0500000US13155,13155,Irwin County, Georgia,9365,0.95226183,33.88147357,10.29364656,5.638013881,6.673785371,3.096636412,8.179391351,26.13988254,4.943940203,2.754938601,0.042712226,29846,18.2,17.2,21.4,20.2,22.3,7.2,12.01281367,34.10571276,8.104644955,0.004125044,0.44222384,0.518053777
0500000US13157,13157,Jackson County, Georgia,62131,1.027906521,43.28756981,13.42003187,7.17677166,11.35182115,4.350485265,6.988459867,33.98625485,6.394553444,2.760296792,0.146464728,54246,11,19.1,20,21.9,22.1,4.8,13.41520336,25.58787079,12.73921231,0.004125044,0.44222384,0.607755907
0500000US13159,13159,Jasper County, Georgia,13571,1.054966687,41.4044654,8.488689116,5.850711075,9.299241029,8.562375654,9.20344853,31.96521995,6.11598261,3.249576302,0.073686537,41434,15,18.4,18.7,20.3,25.9,5.7,17.07317073,32.37786456,7.184437403,0.004125044,0.44222384,0.566737906
0500000US13161,13161,Jeff Davis County, Georgia,14953,1.079115684,36.82873002,9.997993714,6.099110546,8.178960744,5.651039925,6.901625092,26.71704675,8.526717047,1.584966228,0,36566,18.8,20.9,21.3,18.7,23.4,5.1,17.18718652,27.57974988,7.256069016,0.004125044,0.44222384,0.579847217
0500000US13163,13163,Jefferson County, Georgia,16201,1.067772814,32.96092834,7.622986235,6.839084007,6.314425035,4.53675699,7.647676069,22.92451083,7.635331152,2.401086353,0,28417,21.4,17.5,20.4,17.5,25.2,7.1,19.29510524,29.93642368,7.024257762,0.004125044,0.44222384,0.481199271
0500000US13165,13165,Jenkins County, Georgia,9055,1.032091562,34.80949752,11.30866924,7.598012148,4.859193816,5.764770845,5.278851463,24.7045831,8.404196576,1.700717835,0,27398,20.6,18.6,17.2,17.5,29,6.3,17.29431253,29.99447819,9.144119271,0.004125044,0.44222384,0.49426894
0500000US13167,13167,Johnson County, Georgia,9694,0.885625365,39.85970704,9.882401485,6.767072416,8.035898494,5.09593563,10.07839901,28.59500722,8.077161131,2.950278523,0.237260161,32685,17.1,15.1,23,20.7,22.8,6.8,22.24056117,28.95605529,5.952135341,0.004125044,0.44222384,0.445253759
0500000US13169,13169,Jones County, Georgia,28701,1.06333573,43.16574335,14.25037455,5.895264973,11.30622626,5.505034668,6.208842897,31.26371903,9.194801575,2.689801749,0.017420996,54020,10.8,18.6,19.2,20.1,23,6.2,9.773178635,29.66447162,13.84272325,0.004125044,0.44222384,0.58518653
0500000US13171,13171,Lamar County, Georgia,18195,1.075396373,37.27947238,11.51964826,6.281945589,9.233305853,3.913162957,6.331409728,28.42539159,6.358889805,2.47870294,0.016488046,40364,17.9,15.5,25.2,18.3,23,5.7,12.92113218,28.18356691,11.03050289,0.004125044,0.44222384,0.496137098
0500000US13173,13173,Lanier County, Georgia,10382,0.978654469,34.03005201,9.439414371,5.548063957,11.3369293,3.207474475,4.498169909,26.11250241,6.299364284,1.560392988,0.057792333,31682,27,18.7,25.4,19.5,19.9,5.1,15.69061838,21.81660566,10.94201503,0.004125044,0.44222384,0.568957115
0500000US13175,13175,Laurens County, Georgia,47802,1.106650214,35.29977825,10.930505,6.838625999,8.100079495,3.836659554,5.593908205,26.25413163,6.955775909,2.00619221,0.083678507,33632,21.7,18.1,20.6,18.8,22.7,7,13.23793984,33.1952638,10.43052592,0.004125044,0.44222384,0.49737095
0500000US13177,13177,Lee County, Georgia,29134,0.994796303,45.71291275,17.64261687,6.034186861,12.05807647,4.764193039,5.2138395,31.86998009,11.5191872,2.224205396,0.099540056,62797,9.6,20.6,20.2,23,21.9,3.6,9.219468662,21.17457266,16.40351479,0.004125044,0.44222384,0.600921088
0500000US13179,13179,Liberty County, Georgia,63949,0.959461944,36.0599853,10.17842343,8.129916027,8.688173388,3.582542338,5.480930116,22.5726751,12.04710003,1.321365463,0.118844704,42484,14.4,18.6,34.3,15.7,15.1,2.4,7.687375878,24.13172997,11.05881249,0.004125044,0.44222384,0.550559503
0500000US13181,13181,Lincoln County, Georgia,7712,1.138657793,40.21006224,8.480290456,8.285788382,9.258298755,7.235477178,6.950207469,30.35529046,7.352178423,2.476659751,0.02593361,34720,20.2,14.3,17.2,17.5,30.1,7.6,12.53890041,33.3376556,10.50311203,0.004125044,0.44222384,0.504684976
0500000US13183,13183,Long County, Georgia,17243,0.998724933,32.74372209,9.441512498,5.422490286,8.252624253,4.175607493,5.45148756,21.25500203,9.122542481,2.366177579,0,50848,13.1,20.7,26.2,20.5,18.5,2.7,8.461404628,26.90367105,9.313924491,0.004125044,0.44222384,0.544031008
0500000US13185,13185,Lowndes County, Georgia,113898,1.038333512,40.75225201,12.28555374,8.692865546,11.25392895,3.576006602,4.943897171,31.28676535,7.601538218,1.802489947,0.061458498,38915,17.3,16.8,32.9,16.8,17.9,4.5,11.43479253,21.67553425,14.76057525,0.004125044,0.44222384,0.453633461
0500000US13187,13187,Lumpkin County, Georgia,31094,1.022900267,46.07962951,13.36270663,9.287965524,11.62282112,4.483180035,7.322956197,34.61117901,7.686370361,3.663086126,0.118994018,40634,11.3,14.6,29,16.4,24.8,5.6,11.83829678,22.19399241,17.83302245,0.004125044,0.44222384,0.505393996
0500000US13189,13189,McDuffie County, Georgia,21558,1.137842126,38.85796456,10.90082568,7.598107431,7.890342332,5.199925782,7.268763336,30.89340384,6.011689396,1.887930235,0.064941089,37021,22.2,18.8,20,18.1,22.7,6,16.14713795,29.0333055,9.356155488,0.004125044,0.44222384,0.529140515
0500000US13191,13191,McIntosh County, Georgia,13941,1.030735615,39.55957248,8.987877484,6.262104584,11.03938025,4.813141095,8.457069077,29.35944337,7.868875977,2.331253138,0,45248,15.5,13.8,16.9,17.6,28.4,8.4,13.22717165,29.83286708,10.40814863,0.004125044,0.44222384,0.594963274
0500000US13193,13193,Macon County, Georgia,13846,0.797714879,31.72757475,6.254513939,6.456738408,6.861187347,3.863931821,8.291203236,22.24469161,6.7239636,2.722808031,0.036111512,28285,26.9,15,23.3,20.1,23.6,4.9,23.81193124,26.93918821,6.102845587,0.004125044,0.44222384,0.342926755
0500000US13195,13195,Madison County, Georgia,28362,1.020373273,40.6459347,12.30872294,5.859953459,9.149566321,5.637825259,7.689866723,30.55496791,6.713207813,3.286087018,0.091671955,45063,11.6,17.1,20.1,19.7,27.3,5.7,13.51456174,30.39277907,11.10993583,0.004125044,0.44222384,0.553881808
0500000US13197,13197,Marion County, Georgia,8646,1.03626943,35.19546611,9.85426787,4.476058293,6.604210039,7.517927365,6.743002545,20.87670599,11.45038168,2.868378441,0,35484,18.4,16.7,18.6,18.4,27,5.3,17.12930835,30.07170946,8.53573907,0.004125044,0.44222384,0.520692692
0500000US13199,13199,Meriwether County, Georgia,21195,1.07306338,37.07949988,8.407643312,5.756074546,6.567586695,5.911771644,10.43642368,27.38853503,6.275064874,3.330974286,0.08492569,34989,16.4,16.5,19.7,17.4,24.6,6.8,19.14602501,29.37957065,7.45930644,0.004125044,0.44222384,0.544498186
0500000US13201,13201,Miller County, Georgia,5911,1.082071152,39.31652851,10.82727119,7.528336999,8.661816951,6.513280325,5.785823042,26.88208425,8.881745897,3.552698359,0,36463,20.5,17,20,17.3,21.8,9.6,16.76535273,29.84266622,8.188123837,0.004125044,0.44222384,0.561179577
0500000US13205,13205,Mitchell County, Georgia,22778,0.922680847,33.93186408,9.346738081,6.624813416,7.717973483,4.087277197,6.155061902,24.75195364,6.273597331,2.836069892,0.070243217,31111,22.6,17.7,22.2,19.5,23.2,6.2,18.22372465,31.5523751,8.249187813,0.004125044,0.44222384,0.443113138
0500000US13207,13207,Monroe County, Georgia,27044,0.995719873,41.12927082,14.9127348,7.217867179,10.20928857,3.775329093,5.014051176,31.20840112,7.336192871,2.484839521,0.099837302,50625,10.1,15.8,20.3,18.9,27.8,6.7,13.16373318,27.74737465,16.46206183,0.004125044,0.44222384,0.533518303
0500000US13209,13209,Montgomery County, Georgia,9005,0.953362256,39.32259856,10.54969461,7.406996113,8.861743476,4.564131038,7.940033315,30.77179345,5.774569684,2.776235425,0,38111,15.7,15.9,23.5,19.7,22.4,5.6,13.88117712,28.71737923,11.30483065,0.004125044,0.44222384,0.477386935
0500000US13211,13211,Morgan County, Georgia,17943,1.083488156,43.66048041,12.81836928,7.735607201,9.234799086,5.523045199,8.348659644,32.63668283,8.008694198,2.714150365,0.300953018,54506,11.3,18,17.3,19.8,26.2,7.3,12.19417043,27.7601293,14.60736778,0.004125044,0.44222384,0.608383577
0500000US13213,13213,Murray County, Georgia,39358,1.016290984,42.00924844,7.388586818,6.545048021,9.870928401,5.231465013,12.97322018,35.74876772,4.431119467,1.56003862,0.269322628,38136,15.4,19.3,21.3,21.1,22.1,4.7,22.38680827,26.63753239,7.322526551,0.004125044,0.44222384,0.57720133
0500000US13215,13215,Muscogee County, Georgia,200303,1.038002116,39.92850831,13.01727882,8.197580665,10.79414687,2.74284459,5.176657364,30.18127537,8.175613945,1.536671942,0.034947055,42661,16.3,17.2,27.5,18.3,19.2,5.3,10.04078821,20.90133448,16.79904944,0.004125044,0.44222384,0.444037149
0500000US13217,13217,Newton County, Georgia,103901,1.102237779,42.99958614,12.32134436,8.093281104,10.63319891,4.580321652,7.371440121,33.89380275,7.221297196,1.803640003,0.08084619,51068,13.1,20.5,21.5,21.5,19.8,4.3,11.65340083,23.07773746,13.00179979,0.004125044,0.44222384,0.510686194
0500000US13219,13219,Oconee County, Georgia,35071,1.038182135,48.32767814,25.39990305,6.635111631,9.68606541,2.440763024,4.16583502,34.43300733,10.77528442,2.911237205,0.208149183,75946,5.4,21.6,16.9,21.9,24.3,4.9,5.528784466,15.66536455,31.01707964,0.004125044,0.44222384,0.66333208
0500000US13221,13221,Oglethorpe County, Georgia,14743,0.993105313,42.82710439,12.50763074,5.297429288,8.024147053,6.42338737,10.57450994,30.25842773,9.943702096,2.584277284,0.04069728,44403,14.4,16.5,19,20.2,24,7,15.93976803,29.07142373,12.6229397,0.004125044,0.44222384,0.56108291
0500000US13223,13223,Paulding County, Georgia,149830,1.053225165,47.59861176,16.05753187,6.932523527,13.4846159,5.403457252,5.720483214,38.01842088,7.003270373,2.548221317,0.028699192,60971,9.1,21.3,21.3,24,18.5,3.1,8.029099646,24.66795702,16.0295001,0.004125044,0.44222384,0.585899821
0500000US13225,13225,Peach County, Georgia,26907,1.068655339,41.30895306,11.65495968,7.336380867,9.484520757,8.083398372,4.749693388,29.33809046,10.17579069,1.795071914,0,41128,16.7,16.2,28,17,19.2,5.1,10.79644702,22.32504553,13.46861412,0.004125044,0.44222384,0.485746973
0500000US13227,13227,Pickens County, Georgia,29992,1.012345679,42.31461723,13.65030675,6.455054681,11.33302214,6.068284876,4.807948786,33.78567618,5.598159509,2.90077354,0.030008002,56769,6.8,16.1,17.5,18.9,28.1,7,13.64030408,24.1531075,18.33822353,0.004125044,0.44222384,0.627659574
0500000US13229,13229,Pierce County, Georgia,19030,0.989753241,38.81765633,12.6642144,5.528113505,7.719390436,6.4792433,6.426694693,29.64792433,5.853914871,3.084603258,0.231213873,42730,15.9,19.3,19.5,19.6,23.5,5.9,13.00578035,30.57803468,9.038360483,0.004125044,0.44222384,0.557715674
0500000US13231,13231,Pike County, Georgia,17843,1.038501085,41.7194418,13.11999103,6.635655439,9.140839545,4.999159334,7.823796447,31.11584375,8.137645015,2.432326403,0.033626632,50819,9.2,20.3,18.9,21.9,21.9,5.6,9.370621532,31.31760354,10.50271815,0.004125044,0.44222384,0.60992092
0500000US13233,13233,Polk County, Georgia,41263,1.052170886,40.4090832,9.049269321,6.916608099,8.879625815,5.387393064,10.1761869,32.83813586,5.312265226,2.224753411,0.033928701,39356,16.5,19.4,20.8,19.6,21.9,5.8,18.76014832,26.77459225,8.705135351,0.004125044,0.44222384,0.528741518
0500000US13235,13235,Pulaski County, Georgia,11460,1.409587889,32.59162304,9.197207679,7.696335079,6.588132635,4.598603839,4.511343805,23.5078534,7.486910995,1.596858639,0,38880,19.1,14.1,24.3,19.8,23.6,6.9,16.23036649,34.72949389,8.813263525,0.004125044,0.44222384,0.529141104
0500000US13237,13237,Putnam County, Georgia,21259,1.01966559,43.55802248,11.74090973,9.102027377,10.40030105,5.668187591,6.646596736,31.76536996,8.546968343,3.245684181,0,45762,11.5,14.2,19.5,16.2,26.9,7.3,14.03640811,31.28086928,13.60835411,0.004125044,0.44222384,0.583059304
0500000US13239,13239,Quitman County, Georgia,2095,1.004784689,31.26491647,4.439140811,7.494033413,7.446300716,1.813842482,10.07159905,21.5274463,7.828162291,1.909307876,0,29773,24.3,16.6,17.1,17,29.2,10.6,18.85441527,33.65155131,6.443914081,0.004125044,0.44222384,0.451374207
0500000US13241,13241,Rabun County, Georgia,16312,1.022315894,38.08852379,12.74521824,7.454634625,7.908288377,6.197891123,3.782491417,28.60470819,5.204757234,4.260666994,0.018391368,38277,15.6,13.5,17.5,16.8,28.4,10.1,12.6961746,27.67287886,20.09563512,0.004125044,0.44222384,0.585135724
0500000US13243,13243,Randolph County, Georgia,7224,0.934654526,35.3820598,9.454595792,6.160022148,8.277962348,4.00055371,7.488925803,27.18715393,4.84496124,3.349944629,0,30358,22.8,14.1,18.6,15.2,27.8,10.2,22.03765227,24.73698782,8.914728682,0.004125044,0.44222384,0.493836113
0500000US13245,13245,Richmond County, Georgia,201418,1.066800747,38.41414372,11.52478924,8.430229672,10.37792054,3.308045954,4.773158308,28.71491128,8.455053669,1.197013177,0.047165596,38595,20.7,16.7,27.9,17,21.2,5.2,12.59172467,24.45759565,14.51508803,0.004125044,0.44222384,0.399046951
0500000US13247,13247,Rockdale County, Georgia,87569,1.113967748,42.94556293,14.07347349,7.398736996,10.68528817,4.07792712,6.710137149,32.19632518,8.424214048,2.269067821,0.055955875,51072,13.9,19.8,20.6,20.4,23.3,4.5,9.755735477,24.5075312,17.50048533,0.004125044,0.44222384,0.511201248
0500000US13249,13249,Schley County, Georgia,5089,1.025069638,39.7131067,10.72902338,6.661426606,9.687561407,3.81214384,8.822951464,29.02338377,9.432108469,1.257614463,0,41227,18.9,22.2,19.7,20.1,22.8,4.8,13.36215366,24.34662999,9.667911181,0.004125044,0.44222384,0.596923077
0500000US13251,13251,Screven County, Georgia,14114,1.042547033,39.19512541,10.92532237,6.823012612,9.281564404,3.769307071,8.395918946,29.77894289,6.716735157,2.60734023,0.092107128,35047,18.9,16.4,20.2,18,27.1,6.5,15.21184639,30.21822304,9.855462661,0.004125044,0.44222384,0.47921147
0500000US13253,13253,Seminole County, Georgia,8696,1.100483092,33.84314627,11.15455382,7.888684453,6.911223551,2.909383625,4.979300828,25.67847286,5.370285189,2.690892364,0.10349586,35410,17.7,16.3,17.9,16.9,29.4,8.7,15.12189512,29.58831647,10.72907084,0.004125044,0.44222384,0.539212695
0500000US13255,13255,Spalding County, Georgia,64006,1.060455833,37.64334594,10.17717089,6.42752242,9.466300034,3.805893198,7.766459394,30.21747961,5.916632816,1.399868762,0.109364747,40548,18.5,17.7,21.5,18.4,24.1,6.2,15.70165297,28.83167203,10.51620161,0.004125044,0.44222384,0.485693173
0500000US13257,13257,Stephens County, Georgia,25584,1.111936602,39.42307692,10.15869293,7.786116323,9.244058787,4.240931832,7.993277048,30.6988743,6.304721701,2.419480926,0,37088,13,17.2,21.3,17.8,23.3,6.6,15.7637586,27.73608505,12.06613508,0.004125044,0.44222384,0.595942869
0500000US13259,13259,Stewart County, Georgia,5791,0.641439909,22.69038163,6.596442756,5.025038853,4.869625281,2.279399068,3.919875669,14.2980487,7.891555863,0.500777068,0,20882,38.4,10.2,31.7,19.2,20.9,7.3,35.07166293,29.70126058,7.73614229,0.004125044,0.44222384,0.318139244
0500000US13261,13261,Sumter County, Georgia,31070,1.113749235,37.38332797,12.5394271,6.478918571,7.174122948,3.292565175,7.898294174,26.38879949,8.464757,2.08883167,0.440939813,33534,27,17.4,25.8,16.7,21.5,5.9,15.87061474,23.24750563,13.112327,0.004125044,0.44222384,0.443801796
0500000US13263,13263,Talbot County, Georgia,6373,1.094314821,40.79711282,7.814216225,9.43040954,8.143731367,4.895653538,10.51310215,31.19410011,7.32778911,1.977090852,0.298132748,36957,16.5,14.8,15.5,18.5,31.1,7.5,16.89941943,36.67032795,9.759924682,0.004125044,0.44222384,0.516470588
0500000US13265,13265,Taliaferro County, Georgia,1904,0.962886598,33.45588235,5.93487395,8.823529412,5.094537815,6.25,7.352941176,24.21218487,7.56302521,1.680672269,0,28152,19,10.5,23.3,18.9,23.7,9.6,26.52310924,38.07773109,7.195378151,0.004125044,0.44222384,0.364665912
0500000US13267,13267,Tattnall County, Georgia,25260,0.713355491,30.1543943,8.764845606,6.551860649,6.128266033,5.158353127,3.551068884,19.90498812,7.442596991,2.783056215,0.023752969,35578,20.2,15.3,26,22.4,22.2,4.7,22.0783848,29.58036421,7.941409343,0.004125044,0.44222384,0.399777371
